,Anio,Mes,Semana,Hora,Viajes,Viajes_M,Viajes_F,Edad_Usuario,Duracion
726,2011,7,30,10,2549,1837.0,712.0,34.91133777952138,11.394527265594327
727,2011,7,30,11,2441,1744.0,697.0,34.82425235559197,12.328676771814825
728,2011,7,30,12,2358,1743.0,615.0,35.78880407124682,13.355626236923918
729,2011,7,30,13,3073,2265.0,808.0,35.27367393426619,13.664150124742362
730,2011,7,30,14,3939,2952.0,987.0,34.776339172378776,12.008420072776527
731,2011,7,30,15,3713,2813.0,900.0,34.53757069754915,11.959367986354259
732,2011,7,30,16,2746,2043.0,703.0,34.28878368536053,11.692206846321907
733,2011,7,30,17,2006,1442.0,564.0,34.387836490528414,11.924169159189095
734,2011,7,30,18,2029,1462.0,567.0,33.15574174470182,11.791613274190887
735,2011,7,30,19,2538,1826.0,712.0,33.056343577620176,12.106704754399823
736,2011,7,30,20,2233,1656.0,577.0,32.76489028213166,12.96251679355129
737,2011,7,30,21,1833,1326.0,507.0,32.98363338788871,13.811983997090417
738,2011,7,30,22,1212,937.0,275.0,32.48844884488449,12.857755775577559
739,2011,7,30,23,593,454.0,139.0,32.88701517706577,11.786649803260264
740,2011,8,31,0,215,168.0,47.0,33.13953488372093,13.589612403100782
741,2011,8,31,1,10,6.0,4.0,30.9,46.910000000000004
742,2011,8,31,5,1,1.0,,23.0,2.4
743,2011,8,31,6,333,265.0,68.0,33.909909909909906,7.288138138138135
744,2011,8,31,7,1201,893.0,308.0,34.906744379683595,8.229836247571477
745,2011,8,31,8,3149,2295.0,854.0,34.072721498888534,9.327363184079607
746,2011,8,31,9,3807,2811.0,996.0,33.760703966377726,9.545411960423783
747,2011,8,31,10,2547,1866.0,681.0,34.785237534354145,10.828739693757372
748,2011,8,31,11,2484,1767.0,717.0,35.21417069243156,13.209614868491693
749,2011,8,31,12,2698,1980.0,718.0,35.319125277983694,13.774036323202372
750,2011,8,31,13,2982,2187.0,795.0,34.79376257545272,13.967650346523566
751,2011,8,31,14,3899,2930.0,969.0,34.38650936137471,12.086808583397453
752,2011,8,31,15,3725,2790.0,935.0,34.39087248322148,12.30791498881433
753,2011,8,31,16,3164,2361.0,803.0,34.2597977243995,13.283723135271822
754,2011,8,31,17,2974,2164.0,810.0,34.40484196368527,12.694300605245443
755,2011,8,31,18,3486,2477.0,1009.0,33.23235800344234,11.49268980684644
756,2011,8,31,19,3928,2821.0,1107.0,33.14893075356415,11.847814833672741
757,2011,8,31,20,3159,2283.0,876.0,32.64640709085153,11.893215152474404
758,2011,8,31,21,2080,1541.0,539.0,32.667788461538464,12.184342948717948
759,2011,8,31,22,1246,975.0,271.0,32.441412520064205,11.296040663456388
760,2011,8,31,23,688,542.0,146.0,32.02470930232558,11.765140503875978
761,2011,8,32,0,293,237.0,56.0,33.641638225255974,12.786632536973837
762,2011,8,32,1,4,4.0,,27.75,55.21666666666667
763,2011,8,32,6,374,290.0,84.0,35.6764705882353,7.073841354723711
764,2011,8,32,7,1390,1009.0,381.0,35.72158273381295,8.455623501199039
765,2011,8,32,8,3340,2431.0,909.0,35.0314371257485,9.06522455089821
766,2011,8,32,9,3980,2940.0,1040.0,35.019095477386934,9.647190117252908
767,2011,8,32,10,2638,1930.0,708.0,36.18915845337377,10.8559451604751
768,2011,8,32,11,2508,1819.0,689.0,35.99481658692185,12.341168261562986
769,2011,8,32,12,2596,1903.0,693.0,36.424884437596305,13.038533641499725
770,2011,8,32,13,3104,2282.0,822.0,36.105992268041234,13.125053694158115
771,2011,8,32,14,3962,2960.0,1002.0,35.879858657243815,11.968210499747643
772,2011,8,32,15,3738,2838.0,900.0,35.84884965222044,11.599901908328832
773,2011,8,32,16,3281,2441.0,840.0,35.56171898811338,11.917586101798227
774,2011,8,32,17,3132,2326.0,806.0,35.71200510855683,12.18868135376757
775,2011,8,32,18,4064,2914.0,1150.0,34.48597440944882,11.21489091207351
776,2011,8,32,19,3868,2755.0,1113.0,34.2241468459152,11.581730437780095
777,2011,8,32,20,2855,2055.0,800.0,34.06970227670753,11.198254524226492
778,2011,8,32,21,2123,1563.0,560.0,33.89731512011305,11.768323127649564
779,2011,8,32,22,1407,1065.0,342.0,33.85216773276475,11.525396825396804
780,2011,8,32,23,797,616.0,181.0,33.902132998745294,11.354516938519456
781,2011,8,33,0,244,195.0,49.0,32.63934426229508,15.196174863387979
782,2011,8,33,1,9,8.0,1.0,31.22222222222222,47.97962962962963
783,2011,8,33,6,431,317.0,114.0,34.74709976798144,7.17683681361176
784,2011,8,33,7,1377,957.0,420.0,35.63253449527959,8.397857661583165
785,2011,8,33,8,3368,2468.0,900.0,34.97476247030879,8.929715954077595
786,2011,8,33,9,3952,2903.0,1049.0,35.05490890688259,9.31834514170041
787,2011,8,33,10,2642,1944.0,698.0,35.58062074186223,11.1251829422155
788,2011,8,33,11,2537,1859.0,678.0,36.14702404414663,12.735363289975044
789,2011,8,33,12,2693,1940.0,753.0,36.19123653917564,13.133129100136179
790,2011,8,33,13,3014,2179.0,835.0,35.99203715992037,13.086380225613796
791,2011,8,33,14,3932,2915.0,1017.0,35.44608341810783,11.718451169888077
792,2011,8,33,15,3982,2983.0,999.0,35.550226017076845,11.643901724426604
793,2011,8,33,16,3431,2529.0,902.0,35.537744097930634,11.931623433401313
794,2011,8,33,17,2972,2173.0,799.0,35.53532974427995,12.00053835800807
795,2011,8,33,18,4134,2936.0,1198.0,34.569182389937104,11.683434123528464
796,2011,8,33,19,4188,2988.0,1200.0,34.534622731614135,12.048603151862494
797,2011,8,33,20,3203,2372.0,831.0,34.64314704964096,12.190514101363298
798,2011,8,33,21,2093,1515.0,578.0,34.05207835642618,11.856274884535758
799,2011,8,33,22,1450,1107.0,343.0,33.72,11.554218390804628
800,2011,8,33,23,822,634.0,188.0,32.91119221411192,11.242883211678834
801,2011,8,34,0,204,159.0,45.0,31.96078431372549,11.644035947712423
802,2011,8,34,1,6,5.0,1.0,29.833333333333332,58.65277777777778
803,2011,8,34,6,385,289.0,96.0,35.77922077922078,6.86251082251083
804,2011,8,34,7,1147,822.0,325.0,35.31647776809067,8.368977041557686
805,2011,8,34,8,3050,2195.0,855.0,35.49311475409836,9.27620218579235
806,2011,8,34,9,3521,2599.0,922.0,34.5711445612042,9.78692606267159
807,2011,8,34,10,2451,1836.0,615.0,35.93512851897185,11.39629402964778
808,2011,8,34,11,2230,1642.0,588.0,36.34170403587444,12.54539611360238
809,2011,8,34,12,2375,1751.0,624.0,36.18778947368421,13.2510807017544
810,2011,8,34,13,2607,1881.0,726.0,35.66705024932873,13.372158291778526
811,2011,8,34,14,3425,2480.0,945.0,35.79474452554744,13.058632603406386
812,2011,8,34,15,3549,2627.0,922.0,35.430262045646664,13.370249835634436
813,2011,8,34,16,2618,1948.0,670.0,35.46638655462185,13.175089126559737
814,2011,8,34,17,2390,1782.0,608.0,34.918828451882845,12.375864714086456
815,2011,8,34,18,2807,2005.0,802.0,34.604916280726755,12.796704666904201
816,2011,8,34,19,2793,2014.0,779.0,33.85893304690297,12.33989139515455
817,2011,8,34,20,1653,1204.0,449.0,33.77313974591652,13.562754587618473
818,2011,8,34,21,1173,862.0,311.0,33.15601023017903,12.40511508951406
819,2011,8,34,22,811,618.0,193.0,33.28360049321825,12.559042334566369
820,2011,8,34,23,484,384.0,100.0,32.70454545454545,12.234538567493116
821,2011,8,35,0,43,33.0,10.0,32.06976744186046,10.02906976744186
822,2011,8,35,1,2,2.0,,38.0,63.025000000000006
823,2011,8,35,6,235,185.0,50.0,36.374468085106386,7.608439716312053
824,2011,8,35,7,749,511.0,238.0,35.71028037383178,8.820115709835335
825,2011,8,35,8,1918,1385.0,533.0,35.02294056308655,9.4570125130344
826,2011,8,35,9,2186,1633.0,553.0,34.60430009149131,9.097506861848121
827,2011,8,35,10,1238,942.0,296.0,36.16155088852989,10.222805600430807
828,2011,8,35,11,1004,775.0,229.0,36.33764940239044,10.959578353253654
829,2011,8,35,12,1083,813.0,270.0,36.364727608494924,11.372329947676185
830,2011,8,35,13,1269,962.0,307.0,35.853427895981085,11.492343052272131
831,2011,8,35,14,1994,1507.0,487.0,36.052156469408224,11.89740053493812
832,2011,8,35,15,1948,1513.0,435.0,36.07546201232033,11.452943189596182
833,2011,8,35,16,1597,1193.0,404.0,36.26612398246713,12.200772281360884
834,2011,8,35,17,1457,1072.0,385.0,35.47426218256692,11.734866163349347
835,2011,8,35,18,1754,1250.0,504.0,34.578107183580386,11.392721398707732
836,2011,8,35,19,1809,1305.0,504.0,33.80873410724157,11.435627418463245
837,2011,8,35,20,1341,984.0,357.0,34.14466815809098,11.415001242853586
838,2011,8,35,21,673,510.0,163.0,34.658246656760774,11.470059435364032
839,2011,8,35,22,396,307.0,89.0,33.56818181818182,9.427146464646464
840,2011,8,35,23,265,198.0,67.0,33.030188679245285,10.268238993710696
841,2011,9,35,0,134,96.0,38.0,32.6044776119403,13.313930348258706
842,2011,9,35,1,6,5.0,1.0,29.0,62.56111111111111
843,2011,9,35,6,179,139.0,40.0,34.63128491620112,6.342644320297953
844,2011,9,35,7,558,379.0,179.0,36.17921146953405,8.633990442054953
845,2011,9,35,8,1530,1107.0,423.0,35.349673202614376,9.498725490196076
846,2011,9,35,9,1816,1361.0,455.0,35.87224669603524,10.193612334801776
847,2011,9,35,10,1390,1009.0,381.0,35.79712230215827,12.161330935251794
848,2011,9,35,11,1373,996.0,377.0,36.842680262199565,13.514554503520285
849,2011,9,35,12,1439,1033.0,406.0,36.348158443363445,15.105744730136669
850,2011,9,35,13,1713,1183.0,530.0,35.95563339171045,15.360293831484732
851,2011,9,35,14,1972,1352.0,620.0,35.695233265720084,12.205485125084525
852,2011,9,35,15,1633,1181.0,452.0,34.82241273729333,11.45656256378854
853,2011,9,35,16,1514,1133.0,381.0,35.33619550858653,11.820629678555699
854,2011,9,35,17,1451,1047.0,404.0,34.99035148173673,11.353204686423156
855,2011,9,35,18,1375,980.0,395.0,34.058181818181815,11.57235151515152
856,2011,9,35,19,1278,913.0,365.0,33.881064162754306,11.67471309337508
857,2011,9,35,20,813,590.0,223.0,33.600246002460025,11.739319393193947
858,2011,9,35,21,621,448.0,173.0,33.22866344605475,11.244444444444436
859,2011,9,35,22,465,364.0,101.0,32.69247311827957,10.5658064516129
860,2011,9,35,23,233,188.0,45.0,33.1931330472103,11.124391988555075
861,2011,9,36,0,249,192.0,57.0,33.429718875502004,12.964524765729587
862,2011,9,36,1,3,3.0,,26.0,45.91111111111112
863,2011,9,36,6,440,328.0,112.0,34.68863636363636,7.169810606060608
864,2011,9,36,7,1375,964.0,411.0,35.597818181818184,8.230533333333339
865,2011,9,36,8,3317,2346.0,971.0,35.19475429605065,8.908365993367505
866,2011,9,36,9,3930,2922.0,1008.0,35.087277353689565,9.359253604749762
867,2011,9,36,10,2597,1944.0,653.0,35.57027339237582,10.545257348222316
868,2011,9,36,11,2407,1765.0,642.0,37.04528458662235,12.199148317407552
869,2011,9,36,12,2618,1894.0,724.0,36.478227654698244,12.811191749427033
870,2011,9,36,13,3170,2289.0,881.0,36.024605678233435,12.952849631966338
871,2011,9,36,14,4053,2987.0,1066.0,35.61238588699729,11.521144830989355
872,2011,9,36,15,4114,3076.0,1038.0,35.47180359747205,11.396337708637171
873,2011,9,36,16,3504,2615.0,889.0,35.41095890410959,11.987923325722976
874,2011,9,36,17,3015,2209.0,806.0,35.239137645107796,11.62200110558321
875,2011,9,36,18,3915,2773.0,1142.0,34.872541507024266,11.31579395487444
876,2011,9,36,19,4204,3002.0,1202.0,34.065889628924836,11.578488740881719
877,2011,9,36,20,3076,2289.0,787.0,34.290637191157344,11.721841135674012
878,2011,9,36,21,2154,1608.0,546.0,33.74373259052925,11.379054472299584
879,2011,9,36,22,1325,999.0,326.0,33.379622641509435,10.651723270440243
880,2011,9,36,23,693,514.0,179.0,33.116883116883116,11.591101491101492
881,2011,9,37,0,232,185.0,47.0,34.23706896551724,14.261063218390806
882,2011,9,37,1,6,6.0,,25.5,51.89166666666666
883,2011,9,37,6,359,261.0,98.0,34.66016713091922,7.139925719591456
884,2011,9,37,7,1014,694.0,320.0,35.56706114398422,8.14003944773176
885,2011,9,37,8,2537,1817.0,720.0,35.11391407173827,9.273991591118104
886,2011,9,37,9,3168,2328.0,840.0,34.99084595959596,9.75719696969695
887,2011,9,37,10,2270,1647.0,623.0,35.96387665198238,11.180389133627004
888,2011,9,37,11,2199,1585.0,614.0,36.76807639836289,12.529771108079421
889,2011,9,37,12,2315,1645.0,670.0,36.760691144708424,13.86326133909292
890,2011,9,37,13,2770,1965.0,805.0,36.09819494584838,13.736907340553532
891,2011,9,37,14,3422,2504.0,918.0,35.734950321449446,11.950199688291448
892,2011,9,37,15,3361,2440.0,921.0,35.45254388574829,11.994222949519006
893,2011,9,37,16,2898,2060.0,838.0,35.04037267080745,13.003835978835985
894,2011,9,37,17,2656,1898.0,758.0,35.265060240963855,12.553244226907646
895,2011,9,37,18,3282,2299.0,983.0,34.703839122486286,11.746110095470234
896,2011,9,37,19,3089,2177.0,912.0,34.425056652638396,11.849741016510213
897,2011,9,37,20,2508,1824.0,684.0,34.188197767145134,11.898837054758115
898,2011,9,37,21,1674,1262.0,412.0,34.139187574671446,12.241646754281145
899,2011,9,37,22,1046,785.0,261.0,33.896749521988525,11.323454429572962
900,2011,9,37,23,610,463.0,147.0,33.38032786885246,13.995163934426225
901,2011,9,38,0,280,216.0,64.0,33.339285714285715,14.009999999999996
902,2011,9,38,1,5,4.0,1.0,36.0,59.32666666666667
903,2011,9,38,6,500,364.0,136.0,34.902,7.4597999999999995
904,2011,9,38,7,1318,943.0,375.0,35.843702579666164,8.271952453211927
905,2011,9,38,8,3185,2291.0,894.0,35.19843014128728,9.022182103610668
906,2011,9,38,9,3900,2895.0,1005.0,34.70384615384615,9.450935897435903
907,2011,9,38,10,2636,1960.0,676.0,35.57625189681335,11.293582448153748
908,2011,9,38,11,2459,1783.0,676.0,36.506303375355834,12.742537616917446
909,2011,9,38,12,2598,1922.0,676.0,36.62740569668976,13.281851424172428
910,2011,9,38,13,3074,2182.0,892.0,35.85263500325309,12.864389503361528
911,2011,9,38,14,3883,2836.0,1047.0,35.21761524594386,11.856468366383389
912,2011,9,38,15,3777,2852.0,925.0,35.360074132909716,11.521454417085874
913,2011,9,38,16,3155,2345.0,810.0,35.48621236133122,11.56650290544111
914,2011,9,38,17,3105,2254.0,851.0,35.43478260869565,11.704412238325283
915,2011,9,38,18,4147,3000.0,1147.0,34.91753074511695,11.378868258178588
916,2011,9,38,19,4460,3196.0,1264.0,33.99103139013453,11.635108370702536
917,2011,9,38,20,3021,2220.0,801.0,34.15127441244621,11.299508992607304
918,2011,9,38,21,2170,1613.0,557.0,33.89953917050691,11.647242703533042
919,2011,9,38,22,1445,1085.0,360.0,33.719723183391004,11.069711649365635
920,2011,9,38,23,711,544.0,167.0,33.47116736990155,10.775714955461787
921,2011,9,39,0,182,137.0,45.0,33.39010989010989,13.673717948717954
922,2011,9,39,1,4,3.0,1.0,28.0,56.8625
923,2011,9,39,6,468,336.0,132.0,35.06196581196581,7.489636752136751
924,2011,9,39,7,1357,959.0,398.0,35.730287398673546,8.328764431343652
925,2011,9,39,8,3413,2460.0,953.0,35.102549077058306,8.949394472116406
926,2011,9,39,9,3784,2818.0,966.0,34.491279069767444,8.997062191684279
927,2011,9,39,10,2204,1680.0,524.0,35.387023593466424,10.223306110102843
928,2011,9,39,11,1895,1426.0,469.0,36.53456464379947,10.729357959542664
929,2011,9,39,12,1962,1441.0,521.0,36.21253822629969,11.60987088005437
930,2011,9,39,13,2285,1724.0,561.0,36.29365426695843,11.189219547775362
931,2011,9,39,14,3242,2421.0,821.0,35.55922270203578,10.75404585646719
932,2011,9,39,15,3343,2500.0,843.0,35.72808854322465,10.614084155947728
933,2011,9,39,16,2792,2114.0,678.0,35.845272206303726,11.119132043935055
934,2011,9,39,17,2508,1840.0,668.0,36.01993620414673,10.966919191919192
935,2011,9,39,18,3645,2615.0,1030.0,34.53004115226337,10.995807041609497
936,2011,9,39,19,4043,2947.0,1096.0,34.22606975018551,11.825859510264662
937,2011,9,39,20,2846,2077.0,769.0,33.992972593113144,11.339458889669723
938,2011,9,39,21,1888,1373.0,515.0,34.310911016949156,11.290483757062159
939,2011,9,39,22,1142,886.0,256.0,33.918563922942205,10.596511967308828
940,2011,9,39,23,653,500.0,153.0,33.81929555895865,10.796860643185305
941,2011,10,39,0,86,71.0,15.0,33.593023255813954,13.162596899224802
942,2011,10,39,1,2,2.0,,37.0,38.55
943,2011,10,39,6,32,23.0,9.0,36.4375,9.48125
944,2011,10,39,7,79,59.0,20.0,36.69620253164557,7.38987341772152
945,2011,10,39,8,182,136.0,46.0,36.527472527472526,10.263644688644687
946,2011,10,39,9,322,208.0,114.0,38.25155279503105,13.213146997929613
947,2011,10,39,10,414,269.0,145.0,36.707729468599034,14.005354267310802
948,2011,10,39,11,539,369.0,170.0,36.37662337662338,16.112213976499703
949,2011,10,39,12,624,401.0,223.0,35.532051282051285,16.713995726495728
950,2011,10,39,13,760,515.0,245.0,35.46973684210526,17.868464912280707
951,2011,10,39,14,635,425.0,210.0,35.31181102362205,16.58299212598427
952,2011,10,39,15,636,434.0,202.0,35.040880503144656,13.26577568134172
953,2011,10,39,16,520,363.0,157.0,33.83076923076923,13.538461538461545
954,2011,10,39,17,464,313.0,151.0,33.974137931034484,13.380100574712646
955,2011,10,39,18,516,343.0,173.0,34.151162790697676,11.668443152454792
956,2011,10,39,19,438,294.0,144.0,35.5958904109589,10.996308980213092
957,2011,10,39,20,358,241.0,117.0,33.20391061452514,11.173556797020488
958,2011,10,39,21,237,171.0,66.0,32.77215189873418,11.238396624472577
959,2011,10,39,22,193,148.0,45.0,32.7979274611399,10.865975820379969
960,2011,10,39,23,127,108.0,19.0,32.24409448818898,10.520603674540682
961,2011,10,40,0,217,179.0,38.0,32.60829493087557,12.873809523809527
962,2011,10,40,1,5,5.0,,29.2,52.93000000000001
963,2011,10,40,6,448,329.0,119.0,35.232142857142854,7.226339285714281
964,2011,10,40,7,1373,963.0,410.0,35.17188638018936,8.22727603787326
965,2011,10,40,8,3481,2449.0,1032.0,34.82217753519104,8.86382744422101
966,2011,10,40,9,4002,2980.0,1022.0,34.892053973013496,9.236119440279866
967,2011,10,40,10,2538,1864.0,674.0,36.038613081166275,11.004747832939312
968,2011,10,40,11,2356,1686.0,670.0,36.34719864176571,12.357923033389929
969,2011,10,40,12,2584,1878.0,706.0,36.163699690402474,12.68005030959753
970,2011,10,40,13,2989,2178.0,811.0,36.190699230511875,12.769287387085951
971,2011,10,40,14,4064,3027.0,1037.0,35.54798228346457,11.455372375328109
972,2011,10,40,15,3870,2909.0,961.0,35.67984496124031,11.333341946597768
973,2011,10,40,16,3405,2521.0,884.0,35.44287812041116,11.533137542829156
974,2011,10,40,17,2485,1782.0,703.0,35.13440643863179,11.074279007377601
975,2011,10,40,18,3333,2382.0,951.0,34.46564656465647,11.062631263126296
976,2011,10,40,19,3495,2489.0,1006.0,33.761087267525035,10.882494039103468
977,2011,10,40,20,2326,1701.0,625.0,34.0932932072227,10.8810690742333
978,2011,10,40,21,1621,1165.0,456.0,33.90376310919186,11.007865515114108
979,2011,10,40,22,1096,834.0,262.0,33.88047445255474,10.497597323600969
980,2011,10,40,23,573,440.0,133.0,33.94589877835951,11.291739383362415
981,2011,10,41,0,192,163.0,29.0,32.828125,11.92144097222222
982,2011,10,41,1,6,5.0,1.0,28.666666666666668,51.50555555555555
983,2011,10,41,6,427,320.0,107.0,35.25526932084309,7.395979703356763
984,2011,10,41,7,1279,898.0,381.0,35.39405785770133,8.308378941881678
985,2011,10,41,8,3386,2445.0,941.0,35.10809214412286,9.040726520968677
986,2011,10,41,9,3814,2776.0,1038.0,34.84766649187205,9.349750917671724
987,2011,10,41,10,2519,1851.0,668.0,35.451766574037315,10.20314278152706
988,2011,10,41,11,2376,1695.0,681.0,36.224747474747474,11.701606341189677
989,2011,10,41,12,2383,1758.0,625.0,36.49475451112043,13.059812561197374
990,2011,10,41,13,2893,2090.0,803.0,35.98098859315589,12.848870837654115
991,2011,10,41,14,3774,2718.0,1056.0,35.6078431372549,11.523489666136726
992,2011,10,41,15,3806,2845.0,961.0,35.48055701523909,11.382002101944277
993,2011,10,41,16,3262,2412.0,850.0,35.7722256284488,11.675643776824023
994,2011,10,41,17,2964,2108.0,856.0,35.74662618083671,11.59745838956367
995,2011,10,41,18,3315,2350.0,965.0,34.51523378582202,10.98543991955754
996,2011,10,41,19,2779,1961.0,818.0,34.02231018351925,11.311694854264125
997,2011,10,41,20,2111,1553.0,558.0,33.61250592136428,10.771490604768665
998,2011,10,41,21,1577,1143.0,434.0,33.47812301838935,10.370703868103995
999,2011,10,41,22,1119,863.0,256.0,33.48882931188561,9.958504617217734
1000,2011,10,41,23,544,434.0,110.0,33.73529411764706,10.206525735294127
1001,2011,10,42,0,241,198.0,43.0,33.63900414937759,12.315698478561544
1002,2011,10,42,1,8,7.0,1.0,30.25,47.52916666666666
1003,2011,10,42,6,468,330.0,138.0,35.087606837606835,6.9793447293447315
1004,2011,10,42,7,1380,931.0,449.0,35.31956521739131,8.262391304347807
1005,2011,10,42,8,3324,2396.0,928.0,35.318592057761734,9.094870637785801
1006,2011,10,42,9,3852,2851.0,1001.0,34.93535825545171,9.147693838698517
1007,2011,10,42,10,2564,1881.0,683.0,35.80304212168487,10.408131825273005
1008,2011,10,42,11,2342,1675.0,667.0,36.616994022203244,12.483126957016813
1009,2011,10,42,12,2412,1685.0,727.0,36.724709784411274,12.965388336097291
1010,2011,10,42,13,2906,2106.0,800.0,36.0495526496903,13.293891947694414
1011,2011,10,42,14,3680,2686.0,994.0,35.87744565217391,11.740131340579714
1012,2011,10,42,15,3820,2826.0,994.0,35.637958115183245,11.285602094240796
1013,2011,10,42,16,3120,2293.0,827.0,35.79871794871795,11.501420940170968
1014,2011,10,42,17,2842,2048.0,794.0,35.29380717804363,11.683227773868166
1015,2011,10,42,18,3994,2830.0,1164.0,34.77666499749625,11.207352695710224
1016,2011,10,42,19,4186,2981.0,1205.0,34.19063545150502,11.331103678929756
1017,2011,10,42,20,2983,2129.0,854.0,34.1642641635937,11.041602413677518
1018,2011,10,42,21,1874,1377.0,497.0,34.24973319103522,10.823826040554948
1019,2011,10,42,22,1218,931.0,287.0,33.62068965517241,10.240010946907494
1020,2011,10,42,23,698,520.0,178.0,33.391117478510026,10.46831423113657
1021,2011,10,43,0,220,156.0,64.0,33.35909090909091,12.86204545454545
1022,2011,10,43,1,3,3.0,,20.0,46.76666666666667
1023,2011,10,43,6,422,310.0,112.0,35.0260663507109,7.564375987361769
1024,2011,10,43,7,1245,858.0,387.0,36.11566265060241,8.202356091030795
1025,2011,10,43,8,3264,2334.0,930.0,34.943014705882355,9.363393586601301
1026,2011,10,43,9,3589,2631.0,958.0,35.05293953747562,9.66320702145445
1027,2011,10,43,10,2364,1723.0,641.0,35.81260575296108,10.571355047941344
1028,2011,10,43,11,2250,1589.0,661.0,36.297333333333334,12.187422222222226
1029,2011,10,43,12,2357,1706.0,651.0,36.74459058124735,12.803288078065359
1030,2011,10,43,13,2794,2010.0,784.0,35.88332140300644,13.33737174898591
1031,2011,10,43,14,3770,2719.0,1051.0,35.35968169761273,11.529929266136191
1032,2011,10,43,15,3585,2726.0,859.0,35.78912133891213,11.248270571827035
1033,2011,10,43,16,3078,2299.0,779.0,35.538011695906434,11.260715832791865
1034,2011,10,43,17,2750,1936.0,814.0,35.345454545454544,11.557684848484845
1035,2011,10,43,18,3791,2693.0,1098.0,34.59324716433659,11.387118614261846
1036,2011,10,43,19,4083,2868.0,1215.0,34.05755571883419,11.864205241244155
1037,2011,10,43,20,2908,2033.0,875.0,34.13411279229711,12.177321182943599
1038,2011,10,43,21,1993,1401.0,592.0,33.82789764174611,12.14201371466802
1039,2011,10,43,22,1361,989.0,372.0,33.18662747979427,12.680247367131999
1040,2011,10,43,23,683,499.0,184.0,33.904831625183014,12.375597852611019
1041,2011,10,44,0,7,7.0,,36.57142857142857,10.79047619047619
1042,2011,10,44,6,85,56.0,29.0,34.15294117647059,7.308431372549019
1043,2011,10,44,7,243,181.0,62.0,36.1522633744856,8.05548696844993
1044,2011,10,44,8,626,448.0,178.0,34.86900958466454,9.196805111821082
1045,2011,10,44,9,528,400.0,128.0,34.65151515151515,9.162626262626254
1046,2011,10,44,10,329,246.0,83.0,36.21884498480243,9.88459979736576
1047,2011,10,44,11,351,261.0,90.0,36.319088319088316,10.76628679962014
1048,2011,10,44,12,344,279.0,65.0,37.01453488372093,11.0484980620155
1049,2011,10,44,13,409,315.0,94.0,36.26894865525672,10.91886715566422
1050,2011,10,44,14,568,426.0,142.0,35.070422535211264,9.81740023474178
1051,2011,10,44,15,622,476.0,146.0,36.17524115755627,9.610557341907825
1052,2011,10,44,16,528,415.0,113.0,35.88825757575758,10.071685606060607
1053,2011,10,44,17,434,330.0,104.0,36.315668202764975,11.239938556067594
1054,2011,10,44,18,657,475.0,182.0,34.96499238964992,10.831836631151702
1055,2011,10,44,19,642,471.0,171.0,34.40342679127726,10.445534787123568
1056,2011,10,44,20,442,321.0,121.0,33.55656108597285,10.568061840120665
1057,2011,10,44,21,274,205.0,69.0,33.05474452554745,10.473418491484185
1058,2011,10,44,22,167,125.0,42.0,33.90419161676647,9.578443113772463
1059,2011,10,44,23,77,62.0,15.0,32.62337662337662,9.933333333333335
1060,2011,11,44,0,187,150.0,37.0,32.60427807486631,13.296434937611409
1061,2011,11,44,1,7,7.0,,24.571428571428573,50.404761904761905
1062,2011,11,44,6,319,240.0,79.0,35.76802507836991,7.177063740856845
1063,2011,11,44,7,944,664.0,280.0,36.684322033898304,8.388259180790962
1064,2011,11,44,8,2430,1716.0,714.0,35.57530864197531,9.44497942386833
1065,2011,11,44,9,2585,1914.0,671.0,34.9183752417795,9.815712443584804
1066,2011,11,44,10,1936,1407.0,529.0,35.53873966942149,11.11519455922864
1067,2011,11,44,11,1923,1334.0,589.0,36.47633905356214,12.725013000520017
1068,2011,11,44,12,2168,1520.0,648.0,35.779981549815496,13.928459409594089
1069,2011,11,44,13,2408,1665.0,743.0,36.03488372093023,14.317275747508308
1070,2011,11,44,14,3032,2221.0,811.0,35.26583113456464,11.92297713280561
1071,2011,11,44,15,2909,2105.0,804.0,35.116191130972844,11.749810931591606
1072,2011,11,44,16,2512,1868.0,644.0,35.10111464968153,11.710828025477694
1073,2011,11,44,17,2304,1611.0,693.0,35.36024305555556,12.279926215277774
1074,2011,11,44,18,2761,1930.0,831.0,34.378848243390074,11.793703971990832
1075,2011,11,44,19,2464,1781.0,683.0,34.04626623376623,11.466118777056243
1076,2011,11,44,20,1785,1279.0,506.0,34.22913165266107,11.073370681605972
1077,2011,11,44,21,1192,877.0,315.0,34.05453020134228,10.357997762863537
1078,2011,11,44,22,812,608.0,204.0,33.254926108374384,9.558538587848934
1079,2011,11,44,23,450,347.0,103.0,33.202222222222225,9.933962962962974
1080,2011,11,45,0,198,138.0,60.0,32.84848484848485,12.669023569023567
1081,2011,11,45,1,6,5.0,1.0,36.333333333333336,42.83888888888888
1082,2011,11,45,6,517,364.0,153.0,35.21083172147002,7.151257253384911
1083,2011,11,45,7,1461,1010.0,451.0,35.73990417522245,8.12792607802876
1084,2011,11,45,8,3528,2509.0,1019.0,35.24433106575964,9.340098261526853
1085,2011,11,45,9,3899,2823.0,1076.0,34.981790202616054,9.262930665982719
1086,2011,11,45,10,2615,1921.0,694.0,36.11357552581262,10.792594008922883
1087,2011,11,45,11,2450,1727.0,723.0,36.5665306122449,11.996816326530624
1088,2011,11,45,12,2540,1811.0,729.0,36.21023622047244,12.77986876640418
